OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
2014-08-28,Technology,Philadelphia,United States,Ben Peterman,0.2,CA-2014-130036,19120,210,14,A Datum Corporation,1120,Corporate,2014-08-28,Same Day,Pennsylvania,Accessories,0,1468,Shipped On Time,0,null,1119.89,18.8,null,40.0343,-75.1213
2014-08-29,Furniture,Seattle,United States,Kristina Nunn,0,CA-2014-126067,98105,250,5,Trey Research,1138,Home Office,2014-09-04,Standard Class,Washington,Tables,6,1491,Shipped On Time,6,null,1137.75,22,null,47.6633,-122.3022
2014-08-29,Technology,Seattle,United States,Kristina Nunn,0.2,CA-2014-126067,98105,11,4,Trey Research,35,Home Office,2014-09-04,Standard Class,Washington,Phones,6,46,Shipped On Time,6,null,35.17,32.5,null,47.6633,-122.3022
2014-08-30,Furniture,Los Angeles,United States,Rick Wilson,0,CA-2014-101014,90049,41,3,Trey Research,148,Corporate,2014-09-05,Standard Class,California,Furnishings,6,194,Shipped On Time,6,null,148.02,28,null,34.066,-118.474
2014-09-01,Furniture,Spokane,United States,Bart Watters,0.2,CA-2014-154074,99207,7,2,Trey Research,570,Corporate,2014-09-03,Second Class,Washington,Chairs,2,746,Shipped Early,3,null,569.57,1.2,null,47.6977,-117.3746
2014-09-01,Technology,Monroe,United States,Barry Gonzalez,0,CA-2014-117198,71203,218,2,Fabrikam Inc,660,Consumer,2014-09-06,Standard Class,Louisiana,Accessories,5,865,Shipped Early,6,null,659.9,33,null,32.553,-92.0422
2014-09-01,Technology,San Francisco,United States,Arthur Wiediger,0.2,CA-2014-107321,94110,78,4,Trey Research,689,Home Office,2014-09-05,Standard Class,California,Phones,4,903,Shipped Early,6,null,689.41,11.3,null,37.7509,-122.4153
2014-09-02,Furniture,Detroit,United States,Cynthia Arntzen,0,CA-2014-145653,48205,135,7,Northwind Traders,498,Consumer,2014-09-02,Same Day,Michigan,Chairs,0,653,Shipped On Time,0,null,498.26,27,null,42.4313,-82.9813
2014-09-02,Furniture,New York City,United States,Bradley Nguyen,0,CA-2014-131625,10009,39,5,A Datum Corporation,115,Consumer,2014-09-06,Second Class,New York,Furnishings,4,151,Shipped Late,3,null,114.9,34,null,40.7262,-73.9796
2014-09-02,Furniture,Seattle,United States,Rick Wilson,0,CA-2014-128041,98103,45,4,Trey Research,284,Corporate,2014-09-02,Same Day,Washington,Tables,0,372,Shipped On Time,0,null,283.56,16,null,47.6733,-122.3426
2014-09-02,Technology,Redmond,United States,Sung Shariari,0,CA-2014-107909,98052,7,1,Trey Research,20,Consumer,2014-09-07,Standard Class,Washington,Accessories,5,26,Shipped Early,6,null,19.99,34,null,47.6718,-122.1232
2014-09-03,Furniture,Cleveland,United States,Dorris liebe,0.2,CA-2014-114552,44105,4,3,A Datum Corporation,15,Corporate,2014-09-09,Standard Class,Ohio,Furnishings,6,20,Shipped On Time,6,null,15.07,27.5,null,41.4509,-81.619
2014-09-03,Furniture,Los Angeles,United States,Janet Lee,0.2,US-2014-163657,90049,-3,2,Trey Research,237,Consumer,2014-09-07,Standard Class,California,Tables,4,310,Shipped Early,6,null,236.53,-1.3,null,34.066,-118.474
2014-09-03,Furniture,Los Angeles,United States,Marc Harrigan,0,CA-2014-169327,90008,133,5,Trey Research,512,Home Office,2014-09-05,Second Class,California,Furnishings,2,670,Shipped Early,3,null,511.5,26,null,34.0116,-118.3411
2014-09-03,Furniture,New York City,United States,Ann Chong,0.4,CA-2014-157987,10009,-93,1,A Datum Corporation,255,Corporate,2014-09-07,Standard Class,New York,Tables,4,334,Shipped Early,6,null,254.53,-36.7,null,40.7262,-73.9796
2014-09-03,Furniture,New York City,United States,Ann Chong,0,CA-2014-157987,10009,3,2,A Datum Corporation,12,Corporate,2014-09-07,Standard Class,New York,Furnishings,4,15,Shipped Early,6,null,11.54,30,null,40.7262,-73.9796
2014-09-03,Furniture,New York City,United States,Ann Chong,0.1,CA-2014-157987,10009,214,5,A Datum Corporation,1282,Corporate,2014-09-07,Standard Class,New York,Chairs,4,1680,Shipped Early,6,null,1282.41,16.7,null,40.7262,-73.9796
2014-09-03,Furniture,Seattle,United States,Stephanie Ulpright,0.2,CA-2014-111388,98103,-3,3,Trey Research,216,Home Office,2014-09-03,Same Day,Washington,Chairs,0,283,Shipped On Time,0,null,215.98,-1.3,null,47.6733,-122.3426
2014-09-03,Technology,Bakersfield,United States,Anthony Witt,0.2,CA-2014-123001,93309,13,2,Trey Research,202,Consumer,2014-09-09,Standard Class,California,Phones,6,264,Shipped On Time,6,null,201.58,6.3,null,35.3384,-119.0627
2014-09-03,Technology,Chicago,United States,Mick Crebagga,0.2,CA-2014-113075,60623,-7,3,Northwind Traders,41,Consumer,2014-09-07,Standard Class,Illinois,Accessories,4,53,Shipped Early,6,null,40.68,-17.5,null,41.849,-87.7157
2014-09-03,Technology,Jackson,United States,Bill Eplett,0,CA-2014-137596,49201,829,7,Northwind Traders,1929,Home Office,2014-09-08,Standard Class,Michigan,Accessories,5,2527,Shipped Early,6,null,1928.78,43,null,42.2545,-84.3875
2014-09-03,Technology,Jackson,United States,Bill Eplett,0,CA-2014-137596,49201,324,4,Northwind Traders,1200,Home Office,2014-09-08,Standard Class,Michigan,Phones,5,1572,Shipped Early,6,null,1199.8,27,null,42.2545,-84.3875
2014-09-03,Technology,New York City,United States,Ann Chong,0,CA-2014-157987,10009,57,3,A Datum Corporation,198,Corporate,2014-09-07,Standard Class,New York,Phones,4,259,Shipped Early,6,null,197.97,29,null,40.7262,-73.9796
2014-09-03,Technology,New York City,United States,Ann Chong,0,CA-2014-157987,10009,40,3,A Datum Corporation,168,Corporate,2014-09-07,Standard Class,New York,Accessories,4,220,Shipped Early,6,null,167.97,24,null,40.7262,-73.9796
2014-09-03,Technology,New York City,United States,Ann Chong,0,CA-2014-157987,10009,38,2,A Datum Corporation,238,Corporate,2014-09-07,Standard Class,New York,Accessories,4,312,Shipped Early,6,null,238,16,null,40.7262,-73.9796
2014-09-04,Furniture,Concord,United States,Joe Kamberova,0.15,US-2014-153255,94521,14,2,Trey Research,240,Consumer,2014-09-08,Second Class,California,Bookcases,4,314,Shipped Late,3,null,239.67,5.9,null,37.9575,-121.975
2014-09-04,Furniture,Dallas,United States,Arthur Gainer,0.6,CA-2014-161557,75217,-106,5,Northwind Traders,108,Consumer,2014-09-09,Standard Class,Texas,Furnishings,5,142,Shipped Early,6,null,108.4,-97.5,null,32.7244,-96.6755
2014-09-04,Furniture,New York City,United States,Katrina Bavinger,0.1,CA-2014-161067,10035,-8,2,A Datum Corporation,182,Home Office,2014-09-07,Second Class,New York,Chairs,3,238,Shipped On Time,3,null,181.76,-4.4,null,40.8011,-73.9371
2014-09-04,Furniture,New York City,United States,Katrina Bavinger,0.1,CA-2014-161067,10035,14,1,A Datum Corporation,91,Home Office,2014-09-07,Second Class,New York,Chairs,3,119,Shipped On Time,3,null,90.8,15.6,null,40.8011,-73.9371
2014-09-04,Technology,Chicago,United States,Muhammed Yedwab,0.2,CA-2014-167626,60623,21,2,Northwind Traders,101,Corporate,2014-09-08,Standard Class,Illinois,Accessories,4,132,Shipped Early,6,null,100.8,21.3,null,41.849,-87.7157
2014-09-04,Technology,La Mesa,United States,Sample Company A,0,CA-2014-123022,91941,85,3,Trey Research,285,Home Office,2014-09-09,Standard Class,California,Accessories,5,373,Shipped Early,6,null,284.97,30,null,32.7604,-117.0115
2014-09-05,Furniture,Boynton Beach,United States,Doug OConnell,0.2,US-2014-117450,33437,6,2,Fabrikam Inc,97,Consumer,2014-09-09,Standard Class,Florida,Chairs,4,127,Shipped Early,6,null,97.18,6.3,null,26.5312,-80.1418
2014-09-05,Furniture,Chicago,United States,Helen Wasserman,0.3,CA-2014-140326,60653,-118,9,Northwind Traders,825,Corporate,2014-09-07,First Class,Illinois,Bookcases,2,1081,Shipped Late,1,null,825.17,-14.3,null,41.8196,-87.6126
2014-09-05,Furniture,Los Angeles,United States,Greg Maxwell,0.2,CA-2014-102750,90036,-99,3,Trey Research,1322,Corporate,2014-09-09,Second Class,California,Tables,4,1733,Shipped Late,3,null,1322.35,-7.5,null,34.0699,-118.3492
2014-09-05,Furniture,San Francisco,United States,Pete Kriz,0.2,CA-2014-116680,94122,92,8,Trey Research,1478,Consumer,2014-09-07,Second Class,California,Tables,2,1937,Shipped Early,3,null,1478.27,6.3,null,37.7593,-122.4836
2014-09-05,Technology,Apple Valley,United States,Katrina Bavinger,0.2,CA-2014-101182,92307,15,3,Trey Research,43,Home Office,2014-09-06,First Class,California,Phones,1,57,Shipped On Time,1,null,43.18,35,null,34.5291,-117.2132
2014-09-05,Technology,Long Beach,United States,Aimee Bixby,0,CA-2014-120761,11561,40,4,A Datum Corporation,92,Consumer,2014-09-09,Standard Class,New York,Accessories,4,121,Shipped Early,6,null,91.96,43,null,40.5877,-73.6595
2014-09-05,Technology,Los Angeles,United States,Ralph Arnett,0.2,CA-2014-141929,90004,2,1,Trey Research,6,Consumer,2014-09-09,Standard Class,California,Phones,4,7,Shipped Early,6,null,5.56,31.3,null,34.0762,-118.3029
2014-09-05,Technology,Philadelphia,United States,Michael Moore,0.2,CA-2014-117394,19120,-1,4,A Datum Corporation,19,Consumer,2014-09-11,Standard Class,Pennsylvania,Accessories,6,25,Shipped On Time,6,null,19.04,-7.5,null,40.0343,-75.1213
2014-09-06,Technology,Knoxville,United States,Liz Preis,0.2,CA-2014-102736,37918,-1,4,Fabrikam Inc,90,Consumer,2014-09-10,Standard Class,Tennessee,Accessories,4,117,Shipped Early,6,null,89.57,-1.3,null,36.0501,-83.9226
2014-09-08,Furniture,Draper,United States,Justin MacKendrick,0,CA-2014-151008,84020,11,2,Trey Research,25,Consumer,2014-09-09,First Class,Utah,Furnishings,1,33,Shipped On Time,1,null,25.16,42,null,40.5046,-111.881
2014-09-08,Furniture,Edmonds,United States,Phillip Flathmann,0,US-2014-130687,98026,35,4,Trey Research,81,Consumer,2014-09-11,First Class,Washington,Furnishings,3,106,Shipped Late,1,null,80.96,43,null,47.8353,-122.327
2014-09-08,Furniture,Los Angeles,United States,Allen Goldenen,0,CA-2014-107244,90004,8,4,Trey Research,20,Consumer,2014-09-12,Standard Class,California,Furnishings,4,26,Shipped Early,6,null,19.76,42,null,34.0762,-118.3029
2014-09-08,Furniture,Los Angeles,United States,Jasper Cacioppo,0,US-2014-129441,90032,2,3,Trey Research,48,Consumer,2014-09-12,Standard Class,California,Furnishings,4,63,Shipped Early,6,null,47.94,5,null,34.0818,-118.1753
2014-09-08,Furniture,Modesto,United States,Joseph Airdo,0.2,US-2014-150070,95351,-28,2,Trey Research,162,Consumer,2014-09-13,Standard Class,California,Chairs,5,212,Shipped Early,6,null,161.57,-17.5,null,37.6236,-120.9966
2014-09-08,Furniture,Saint Charles,United States,Trudy Glocke,0,CA-2014-128783,63301,38,5,Northwind Traders,135,Consumer,2014-09-08,Same Day,Missouri,Furnishings,0,177,Shipped On Time,0,null,135.3,28,null,38.8014,-90.5065
2014-09-08,Technology,Draper,United States,Justin MacKendrick,0.2,CA-2014-151008,84020,47,4,Trey Research,127,Consumer,2014-09-09,First Class,Utah,Phones,1,166,Shipped On Time,1,null,126.56,37.5,null,40.5046,-111.881
2014-09-08,Technology,Edmonds,United States,Phillip Flathmann,0.2,US-2014-130687,98026,34,2,Trey Research,456,Consumer,2014-09-11,First Class,Washington,Phones,3,597,Shipped Late,1,null,455.71,7.5,null,47.8353,-122.327
2014-09-08,Technology,Milwaukee,United States,Anna Gayman,0,US-2014-104094,53209,2,1,Northwind Traders,13,Consumer,2014-09-12,Standard Class,Wisconsin,Accessories,4,18,Shipped Early,6,null,13.48,14,null,43.1188,-87.9478
2014-09-08,Technology,Portland,United States,Ruben Dartt,0.2,CA-2014-124401,97206,80,7,Trey Research,280,Consumer,2014-09-13,Standard Class,Oregon,Accessories,5,367,Shipped Early,6,null,279.94,28.8,null,45.484,-122.5973
2014-09-08,Technology,Saint Charles,United States,Trudy Glocke,0,CA-2014-128783,63301,47,4,Northwind Traders,114,Consumer,2014-09-08,Same Day,Missouri,Accessories,0,149,Shipped On Time,0,null,113.52,41,null,38.8014,-90.5065
2014-09-09,Furniture,Arlington,United States,Barry Französisch,0.6,US-2014-124779,76017,-12,2,Northwind Traders,21,Corporate,2014-09-12,First Class,Texas,Furnishings,3,28,Shipped Late,1,null,21.18,-55,null,32.6555,-97.1599
2014-09-09,Furniture,Arlington,United States,Barry Französisch,0.3,US-2014-124779,76017,-40,5,Northwind Traders,213,Corporate,2014-09-12,First Class,Texas,Chairs,3,280,Shipped Late,1,null,213.43,-18.6,null,32.6555,-97.1599
2014-09-09,Furniture,Chicago,United States,Michelle Moray,0.5,US-2014-124968,60610,-567,7,Northwind Traders,766,Consumer,2014-09-14,Second Class,Illinois,Tables,5,1003,Shipped Late,3,null,765.62,-74,null,41.9033,-87.6336
2014-09-09,Technology,Arlington,United States,Barry Französisch,0.2,US-2014-124779,76017,108,2,Northwind Traders,320,Corporate,2014-09-12,First Class,Texas,Copiers,3,419,Shipped Late,1,null,319.98,33.8,null,32.6555,-97.1599
2014-09-09,Technology,Dublin,United States,Dorothy Badders,0.2,CA-2014-158036,43017,2,1,A Datum Corporation,9,Corporate,2014-09-15,Standard Class,Ohio,Accessories,6,12,Shipped On Time,6,null,9.1,18.8,null,40.1093,-83.1146
2014-09-09,Technology,Hialeah,United States,Frank Carlisle,0.2,CA-2014-144456,33012,14,3,Fabrikam Inc,158,Home Office,2014-09-10,First Class,Florida,Phones,1,208,Shipped On Time,1,null,158.38,8.8,null,25.8654,-80.3059
2014-09-09,Technology,Houston,United States,Alex Russell,0.2,CA-2014-126396,77070,20,6,Northwind Traders,85,Corporate,2014-09-13,Second Class,Texas,Accessories,4,112,Shipped Late,3,null,85.2,23.8,null,29.9781,-95.5803
2014-09-09,Technology,Marion,United States,Roland Schwarz,0.2,CA-2014-152856,43302,34,4,A Datum Corporation,117,Corporate,2014-09-11,Second Class,Ohio,Accessories,2,153,Shipped Early,3,null,116.83,28.8,null,40.5876,-83.1271
2014-09-09,Technology,Philadelphia,United States,Eugene Barchas,0.4,CA-2014-149895,19134,-47,2,A Datum Corporation,259,Consumer,2014-09-13,Standard Class,Pennsylvania,Phones,4,339,Shipped Early,6,null,258.53,-18.3,null,39.9925,-75.1133
2014-09-10,Furniture,Cleveland,United States,Logan Currie,0.2,CA-2014-169439,44105,-9,2,A Datum Corporation,66,Consumer,2014-09-14,Standard Class,Ohio,Furnishings,4,87,Shipped Early,6,null,66.11,-13.8,null,41.4509,-81.619
2014-09-10,Furniture,Columbia,United States,Sean ODonnell,0.2,CA-2014-147228,38401,4,3,Fabrikam Inc,14,Consumer,2014-09-15,Standard Class,Tennessee,Furnishings,5,19,Shipped Early,6,null,14.14,30,null,35.6156,-87.038
2014-09-10,Furniture,Los Angeles,United States,Liz Carlisle,0.2,CA-2014-137498,90004,-15,5,Trey Research,244,Consumer,2014-09-15,Second Class,California,Chairs,5,320,Shipped Late,3,null,243.92,-6.3,null,34.0762,-118.3029
2014-09-10,Furniture,Philadelphia,United States,Stefania Perrino,0.2,US-2014-118087,19134,2,2,A Datum Corporation,17,Corporate,2014-09-14,Standard Class,Pennsylvania,Furnishings,4,22,Shipped Early,6,null,17.02,10,null,39.9925,-75.1133
2014-09-10,Furniture,Philadelphia,United States,Stefania Perrino,0.3,US-2014-118087,19134,-48,2,A Datum Corporation,141,Corporate,2014-09-14,Standard Class,Pennsylvania,Chairs,4,185,Shipped Early,6,null,141.37,-34.3,null,39.9925,-75.1133
2014-09-10,Technology,Los Angeles,United States,Matt Connell,0,US-2014-146213,90032,51,4,Trey Research,160,Corporate,2014-09-15,Standard Class,California,Accessories,5,210,Shipped Early,6,null,159.96,32,null,34.0818,-118.1753
2014-09-10,Technology,Philadelphia,United States,Stefania Perrino,0.2,US-2014-118087,19134,29,3,A Datum Corporation,96,Corporate,2014-09-14,Standard Class,Pennsylvania,Accessories,4,126,Shipped Early,6,null,95.88,30,null,39.9925,-75.1133
2014-09-10,Technology,Philadelphia,United States,Stefania Perrino,0.2,US-2014-118087,19134,65,3,A Datum Corporation,259,Corporate,2014-09-14,Standard Class,Pennsylvania,Accessories,4,339,Shipped Early,6,null,258.7,25,null,39.9925,-75.1133
2014-09-10,Technology,Philadelphia,United States,Stefania Perrino,0.4,US-2014-118087,19134,-386,7,A Datum Corporation,1932,Corporate,2014-09-14,Standard Class,Pennsylvania,Phones,4,2532,Shipped Early,6,null,1931.96,-20,null,39.9925,-75.1133
2014-09-11,Furniture,Los Angeles,United States,Frank Hawley,0.2,CA-2014-128370,90004,27,3,Trey Research,362,Corporate,2014-09-11,Same Day,California,Chairs,0,475,Shipped On Time,0,null,362.35,7.5,null,34.0762,-118.3029
2014-09-11,Technology,Naperville,United States,Linda Cazamias,0.2,CA-2014-120999,60540,17,4,Northwind Traders,147,Corporate,2014-09-16,Standard Class,Illinois,Phones,5,193,Shipped Early,6,null,147.17,11.3,null,41.7662,-88.141
2014-09-11,Technology,Springfield,United States,Helen Abelman,0.4,CA-2014-123036,45503,-56,2,A Datum Corporation,260,Consumer,2014-09-18,Standard Class,Ohio,Phones,7,341,Shipped Late,6,null,259.9,-21.7,null,39.9528,-83.7804
2014-09-11,Technology,Springfield,United States,Helen Abelman,0.2,CA-2014-123036,45503,9,4,A Datum Corporation,37,Consumer,2014-09-18,Standard Class,Ohio,Accessories,7,49,Shipped Late,6,null,37.06,23.8,null,39.9528,-83.7804
2014-09-11,Technology,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,7,6,Northwind Traders,113,Consumer,2014-09-16,Second Class,Missouri,Accessories,5,148,Shipped Late,3,null,112.8,6,null,37.1668,-93.3085
2014-09-11,Technology,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,53,5,Northwind Traders,297,Consumer,2014-09-16,Second Class,Missouri,Accessories,5,389,Shipped Late,3,null,296.85,18,null,37.1668,-93.3085
2014-09-12,Furniture,Houston,United States,Cindy Chapman,0.3,US-2014-160836,77070,-66,5,Northwind Traders,512,Consumer,2014-09-17,Standard Class,Texas,Tables,5,671,Shipped Early,6,null,512.19,-12.9,null,29.9781,-95.5803
2014-09-12,Furniture,Jacksonville,United States,Ryan Crowe,0.2,CA-2014-112774,32216,6,1,Fabrikam Inc,35,Consumer,2014-09-13,First Class,Florida,Furnishings,1,45,Shipped On Time,1,null,34.5,17.5,null,30.2787,-81.5831
2014-09-12,Furniture,Long Beach,United States,Karen Ferguson,0.2,CA-2014-149559,90805,257,8,Trey Research,2054,Home Office,2014-09-13,Same Day,California,Chairs,1,2692,Shipped Late,0,null,2054.27,12.5,null,33.8635,-118.1801
2014-09-12,Furniture,San Francisco,United States,Cassandra Brandow,0,CA-2014-144484,94110,12,4,Trey Research,32,Consumer,2014-09-12,Same Day,California,Furnishings,0,42,Shipped On Time,0,null,32.36,36,null,37.7509,-122.4153
2014-09-12,Furniture,Seattle,United States,Jennifer Ferguson,0.2,US-2014-142188,98105,9,2,Trey Research,178,Consumer,2014-09-12,Same Day,Washington,Chairs,0,233,Shipped On Time,0,null,177.57,5,null,47.6633,-122.3022
2014-09-12,Technology,Santa Ana,United States,Ken Heidel,0.2,CA-2014-166898,92704,18,6,Trey Research,144,Corporate,2014-09-14,Second Class,California,Phones,2,189,Shipped Early,3,null,143.95,12.5,null,33.7249,-117.909
2014-09-12,Technology,Seattle,United States,Jennifer Ferguson,0.2,US-2014-142188,98105,-18,5,Trey Research,80,Consumer,2014-09-12,Same Day,Washington,Phones,0,105,Shipped On Time,0,null,79.96,-22.5,null,47.6633,-122.3022
2014-09-13,Furniture,Los Angeles,United States,Jessica Myrick,0,CA-2014-103611,90036,3,2,Trey Research,8,Consumer,2014-09-16,First Class,California,Furnishings,3,11,Shipped Late,1,null,8.36,36,null,34.0699,-118.3492
2014-09-15,Furniture,New York City,United States,Roger Barcio,0.1,CA-2014-152975,10035,-7,5,A Datum Corporation,589,Home Office,2014-09-17,First Class,New York,Chairs,2,772,Shipped Late,1,null,589.41,-1.1,null,40.8011,-73.9371
2014-09-15,Furniture,Philadelphia,United States,Pamela Stobb,0.3,CA-2014-156237,19140,-29,2,A Datum Corporation,113,Consumer,2014-09-16,First Class,Pennsylvania,Chairs,1,149,Shipped On Time,1,null,113.37,-25.7,null,40.0118,-75.1456
2014-09-15,Furniture,Philadelphia,United States,Pamela Stobb,0.2,CA-2014-156237,19140,5,8,A Datum Corporation,128,Consumer,2014-09-16,First Class,Pennsylvania,Furnishings,1,168,Shipped On Time,1,null,127.94,3.8,null,40.0118,-75.1456
2014-09-15,Technology,New York City,United States,Roger Barcio,0,CA-2014-152975,10035,324,3,A Datum Corporation,1080,Home Office,2014-09-17,First Class,New York,Phones,2,1415,Shipped Late,1,null,1079.85,30,null,40.8011,-73.9371
2014-09-15,Technology,Philadelphia,United States,Pamela Stobb,0.7,CA-2014-156237,19140,-169,2,A Datum Corporation,241,Consumer,2014-09-16,First Class,Pennsylvania,Machines,1,316,Shipped On Time,1,null,241.17,-70,null,40.0118,-75.1456
2014-09-15,Technology,Philadelphia,United States,Pamela Stobb,0.7,CA-2014-156237,19140,-18,1,A Datum Corporation,13,Consumer,2014-09-16,First Class,Pennsylvania,Machines,1,16,Shipped On Time,1,null,12.59,-143.3,null,40.0118,-75.1456
2014-09-15,Technology,Springfield,United States,Craig Yedwab,0.2,CA-2014-130302,45503,190,7,A Datum Corporation,896,Corporate,2014-09-20,Standard Class,Ohio,Accessories,5,1174,Shipped Early,6,null,895.94,21.3,null,39.9528,-83.7804
2014-09-16,Furniture,Everett,United States,Carl Ludwig,0,CA-2014-121888,2149,204,3,A Datum Corporation,783,Consumer,2014-09-18,Second Class,Massachusetts,Bookcases,2,1026,Shipped Early,3,null,782.94,26,null,42.4112,-71.0514
2014-09-16,Furniture,Lakewood,United States,Theresa Coyne,0,CA-2014-124205,8701,19,5,A Datum Corporation,47,Corporate,2014-09-20,Standard Class,New Jersey,Furnishings,4,62,Shipped Early,6,null,47.4,40,null,40.085,-74.2042
2014-09-16,Furniture,Lakewood,United States,Theresa Coyne,0,CA-2014-124205,8701,144,4,A Datum Corporation,513,Corporate,2014-09-20,Standard Class,New Jersey,Chairs,4,672,Shipped Early,6,null,512.96,28,null,40.085,-74.2042
2014-09-16,Furniture,Los Angeles,United States,Erica Smith,0.2,US-2014-163300,90049,-21,3,Trey Research,185,Consumer,2014-09-22,Standard Class,California,Chairs,6,242,Shipped On Time,6,null,184.75,-11.3,null,34.066,-118.474
2014-09-16,Furniture,New York City,United States,Meg OConnel,0,CA-2014-163020,10009,12,7,A Datum Corporation,36,Home Office,2014-09-20,Standard Class,New York,Furnishings,4,47,Shipped Early,6,null,35.56,34,null,40.7262,-73.9796
2014-09-16,Furniture,San Francisco,United States,Christopher Schild,0.2,CA-2014-127096,94109,11,1,Trey Research,301,Home Office,2014-09-18,Second Class,California,Tables,2,394,Shipped Early,3,null,300.9,3.8,null,37.7917,-122.4186
2014-09-16,Furniture,San Francisco,United States,Rick Duston,0.2,US-2014-116652,94122,0,3,Trey Research,218,Consumer,2014-09-20,Standard Class,California,Chairs,4,286,Shipped Early,6,null,218.35,0,null,37.7593,-122.4836
2014-09-16,Furniture,San Francisco,United States,Rick Duston,0,US-2014-116652,94122,106,5,Trey Research,530,Consumer,2014-09-20,Standard Class,California,Furnishings,4,694,Shipped Early,6,null,529.9,20,null,37.7593,-122.4836
2014-09-16,Technology,Chicago,United States,Dave Brooks,0.2,CA-2014-132353,60653,20,3,Northwind Traders,324,Consumer,2014-09-18,First Class,Illinois,Phones,2,425,Shipped Late,1,null,323.98,6.3,null,41.8196,-87.6126
2014-09-16,Technology,Everett,United States,Carl Ludwig,0,CA-2014-121888,2149,12,1,A Datum Corporation,40,Consumer,2014-09-18,Second Class,Massachusetts,Phones,2,52,Shipped Early,3,null,39.99,29,null,42.4112,-71.0514
2014-09-16,Technology,Lakewood,United States,Theresa Coyne,0,CA-2014-124205,8701,103,6,A Datum Corporation,396,Corporate,2014-09-20,Standard Class,New Jersey,Phones,4,519,Shipped Early,6,null,395.94,26,null,40.085,-74.2042
2014-09-16,Technology,Los Angeles,United States,Erica Smith,0.2,US-2014-163300,90049,32,7,Trey Research,370,Consumer,2014-09-22,Standard Class,California,Phones,6,484,Shipped On Time,6,null,369.54,8.8,null,34.066,-118.474
2014-09-16,Technology,Waterbury,United States,Dean percer,0,CA-2014-139822,6708,11,2,A Datum Corporation,60,Home Office,2014-09-22,Standard Class,Connecticut,Accessories,6,79,Shipped On Time,6,null,59.98,18,null,41.5511,-73.0645
2014-09-17,Furniture,Philadelphia,United States,Adam Shillingsburg,0.2,CA-2014-136448,19143,2,3,A Datum Corporation,23,Consumer,2014-09-19,First Class,Pennsylvania,Furnishings,2,29,Shipped Late,1,null,22.51,10,null,39.9448,-75.2288
2014-09-17,Technology,Austin,United States,Jay Fein,0.2,CA-2014-144113,78745,6,1,Northwind Traders,56,Consumer,2014-09-21,Standard Class,Texas,Phones,4,73,Shipped Early,6,null,55.99,10,null,30.2063,-97.7956
2014-09-17,Technology,Florence,United States,Craig Leslie,0,CA-2014-141446,41042,3,1,Fabrikam Inc,18,Home Office,2014-09-19,Second Class,Kentucky,Accessories,2,24,Shipped Early,3,null,18,18,null,38.9941,-84.642
2014-09-17,Technology,Philadelphia,United States,Adam Shillingsburg,0.2,CA-2014-136448,19143,14,2,A Datum Corporation,48,Consumer,2014-09-19,First Class,Pennsylvania,Accessories,2,63,Shipped Late,1,null,47.98,30,null,39.9448,-75.2288
2014-09-17,Technology,Philadelphia,United States,Adam Shillingsburg,0.2,CA-2014-136448,19143,20,3,A Datum Corporation,72,Consumer,2014-09-19,First Class,Pennsylvania,Accessories,2,94,Shipped Late,1,null,71.98,27.5,null,39.9448,-75.2288
2014-09-18,Furniture,Houston,United States,Sanjit Jacobs,0.3,CA-2014-105669,77036,-77,5,Northwind Traders,318,Home Office,2014-09-23,Second Class,Texas,Chairs,5,417,Shipped Late,3,null,318.43,-24.3,null,29.6984,-95.5405
2014-09-18,Furniture,Provo,United States,Alan Schoenberger,0,CA-2014-112515,84604,78,3,Trey Research,1293,Corporate,2014-09-22,Second Class,Utah,Bookcases,4,1694,Shipped Late,3,null,1292.94,6,null,40.2607,-111.6549
2014-09-18,Furniture,Roswell,United States,Meg OConnel,0,CA-2014-157931,30076,188,4,Fabrikam Inc,724,Home Office,2014-09-23,Second Class,Georgia,Chairs,5,949,Shipped Late,3,null,723.92,26,null,34.0213,-84.3104
2014-09-18,Technology,Boise,United States,Shahid Collister,0,CA-2014-142293,83704,38,3,Trey Research,90,Consumer,2014-09-21,First Class,Idaho,Accessories,3,118,Shipped Late,1,null,89.97,42,null,43.633,-116.2951
2014-09-18,Technology,Houston,United States,Sanjit Jacobs,0.2,CA-2014-105669,77036,88,6,Northwind Traders,1416,Home Office,2014-09-23,Second Class,Texas,Phones,5,1855,Shipped Late,3,null,1415.76,6.3,null,29.6984,-95.5405
2014-09-18,Technology,Morristown,United States,Gary Zandusky,0,CA-2014-126928,7960,226,4,A Datum Corporation,480,Consumer,2014-09-24,Standard Class,New Jersey,Machines,6,629,Shipped On Time,6,null,480,47,null,40.7952,-74.4873
2014-09-19,Furniture,Columbus,United States,Saphhira Shifley,0,CA-2014-164756,31907,7,4,Fabrikam Inc,20,Corporate,2014-09-23,Standard Class,Georgia,Furnishings,4,27,Shipped Early,6,null,20.32,34,null,32.4779,-84.898
