OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
3/09/2014,Office Supplies,New York City,United States,Ann Chong,0,CA-2014-157987,10009,6,2,A Datum Corporation,23,Corporate,7/09/2014,Standard Class,New York,Art,4,30,Shipped Early,6,null,23.1,28,null,40.7262,-73.9796
3/09/2014,Office Supplies,New York City,United States,Ann Chong,0,CA-2014-157987,10009,8,4,A Datum Corporation,17,Corporate,7/09/2014,Standard Class,New York,Paper,4,22,Shipped Early,6,null,17.12,45,null,40.7262,-73.9796
3/09/2014,Office Supplies,Philadelphia,United States,Ralph Kennedy,0.2,CA-2014-114216,19140,4,3,A Datum Corporation,12,Consumer,7/09/2014,Standard Class,Pennsylvania,Paper,4,16,Shipped Early,6,null,12.19,33.8,null,40.0118,-75.1456
3/09/2014,Office Supplies,San Francisco,United States,Phillip Flathmann,0,CA-2014-110380,94122,2,3,Alpine Ski House,7,Consumer,8/09/2014,Standard Class,California,Art,5,9,Shipped Early,6,null,6.57,27,null,37.7593,-122.4836
4/09/2014,Office Supplies,Chicago,United States,Emily Phan,0.8,US-2014-122637,60653,-68,7,Northwind Traders,43,Consumer,9/09/2014,Second Class,Illinois,Binders,5,56,Shipped Late,3,null,42.62,-160,null,41.8196,-87.6126
4/09/2014,Office Supplies,Chicago,United States,Muhammed Yedwab,0.2,CA-2014-167626,60623,3,3,Northwind Traders,9,Corporate,8/09/2014,Standard Class,Illinois,Paper,4,12,Shipped Early,6,null,8.9,37.5,null,41.849,-87.7157
4/09/2014,Office Supplies,La Mesa,United States,Sample Company A,0.2,CA-2014-123022,91941,29,5,Alpine Ski House,83,Home Office,9/09/2014,Standard Class,California,Binders,5,108,Shipped Early,6,null,82.56,35,null,32.7604,-117.0115
4/09/2014,Office Supplies,New York City,United States,Katrina Bavinger,0,CA-2014-161067,10035,2,2,A Datum Corporation,6,Home Office,7/09/2014,Second Class,New York,Art,3,7,Shipped On Time,3,null,5.56,40,null,40.8011,-73.9371
4/09/2014,Office Supplies,New York City,United States,Katrina Bavinger,0,CA-2014-161067,10035,201,4,A Datum Corporation,419,Home Office,7/09/2014,Second Class,New York,Paper,3,550,Shipped On Time,3,null,419.4,48,null,40.8011,-73.9371
4/09/2014,Office Supplies,Palm Coast,United States,Arthur Prichep,0.2,CA-2014-146136,32137,9,4,Fabrikam Inc,24,Consumer,8/09/2014,Standard Class,Florida,Envelopes,4,32,Shipped Early,6,null,24.45,36.3,null,29.5565,-81.219
4/09/2014,Office Supplies,San Francisco,United States,Aleksandra Gannaway,0,CA-2014-161823,94122,2,2,Alpine Ski House,6,Corporate,9/09/2014,Standard Class,California,Art,5,8,Shipped Early,6,null,5.96,28,null,37.7593,-122.4836
5/09/2014,Office Supplies,Akron,United States,Maribeth Dona,0.2,CA-2014-109757,44312,1,4,A Datum Corporation,8,Consumer,10/09/2014,Second Class,Ohio,Art,5,11,Shipped Late,3,null,8.26,7.5,null,41.0334,-81.4385
5/09/2014,Office Supplies,Akron,United States,Maribeth Dona,0.7,CA-2014-109757,44312,-20,5,A Datum Corporation,26,Consumer,10/09/2014,Second Class,Ohio,Binders,5,33,Shipped Late,3,null,25.56,-80,null,41.0334,-81.4385
5/09/2014,Office Supplies,Akron,United States,Maribeth Dona,0.2,CA-2014-109757,44312,4,4,A Datum Corporation,12,Consumer,10/09/2014,Second Class,Ohio,Paper,5,15,Shipped Late,3,null,11.52,32.5,null,41.0334,-81.4385
5/09/2014,Office Supplies,Akron,United States,Maribeth Dona,0.7,CA-2014-109757,44312,-3,2,A Datum Corporation,4,Consumer,10/09/2014,Second Class,Ohio,Binders,5,6,Shipped Late,3,null,4.37,-70,null,41.0334,-81.4385
5/09/2014,Office Supplies,Apple Valley,United States,Katrina Bavinger,0,CA-2014-101182,92307,6,2,Alpine Ski House,13,Home Office,6/09/2014,First Class,California,Paper,1,17,Shipped On Time,1,null,12.96,48,null,34.5291,-117.2132
5/09/2014,Office Supplies,Boynton Beach,United States,Doug OConnell,0.2,US-2014-117450,33437,4,2,Fabrikam Inc,10,Consumer,9/09/2014,Standard Class,Florida,Paper,4,14,Shipped Early,6,null,10.37,35,null,26.5312,-80.1418
5/09/2014,Office Supplies,Chicago,United States,Helen Wasserman,0.2,CA-2014-140326,60653,6,3,Northwind Traders,18,Corporate,7/09/2014,First Class,Illinois,Paper,2,23,Shipped Late,1,null,17.76,31.3,null,41.8196,-87.6126
5/09/2014,Office Supplies,Chicago,United States,Helen Wasserman,0.2,CA-2014-140326,60653,1,3,Northwind Traders,7,Corporate,7/09/2014,First Class,Illinois,Art,2,9,Shipped Late,1,null,6.91,12.5,null,41.8196,-87.6126
5/09/2014,Office Supplies,Coppell,United States,John Dryer,0.2,CA-2014-152485,75019,0,1,Northwind Traders,17,Consumer,9/09/2014,Standard Class,Texas,Storage,4,22,Shipped Early,6,null,16.78,-1.3,null,32.9673,-96.9805
5/09/2014,Office Supplies,Coppell,United States,John Dryer,0.2,CA-2014-152485,75019,3,7,Northwind Traders,10,Consumer,9/09/2014,Standard Class,Texas,Art,4,13,Shipped Early,6,null,10.19,31.3,null,32.9673,-96.9805
5/09/2014,Office Supplies,Coppell,United States,John Dryer,0.2,CA-2014-152485,75019,4,5,Northwind Traders,13,Consumer,9/09/2014,Standard Class,Texas,Art,4,17,Shipped Early,6,null,13.12,28.8,null,32.9673,-96.9805
5/09/2014,Office Supplies,Garland,United States,Julie Kriz,0.2,CA-2014-100783,75043,4,1,Northwind Traders,30,Home Office,9/09/2014,Second Class,Texas,Art,4,40,Shipped Late,3,null,30.38,12.5,null,32.8565,-96.5999
5/09/2014,Office Supplies,Los Angeles,United States,Ralph Arnett,0.2,CA-2014-141929,90004,152,2,Alpine Ski House,488,Consumer,9/09/2014,Standard Class,California,Binders,4,639,Shipped Early,6,null,487.98,31.3,null,34.0762,-118.3029
5/09/2014,Office Supplies,Los Angeles,United States,Ralph Arnett,0,CA-2014-141929,90004,65,5,Alpine Ski House,218,Consumer,9/09/2014,Standard Class,California,Storage,4,285,Shipped Early,6,null,217.85,30,null,34.0762,-118.3029
5/09/2014,Office Supplies,Los Angeles,United States,Tiffany House,0,CA-2014-117261,90032,1,4,Alpine Ski House,54,Corporate,11/09/2014,Standard Class,California,Storage,6,71,Shipped On Time,6,null,54.32,1,null,34.0818,-118.1753
5/09/2014,Office Supplies,Nashua,United States,Vivian Mathis,0,US-2014-166394,3060,7,6,A Datum Corporation,15,Consumer,7/09/2014,Second Class,New Hampshire,Fasteners,2,19,Shipped Early,3,null,14.82,47,null,42.7564,-71.4667
5/09/2014,Office Supplies,Oakland,United States,Cynthia Voltz,0.2,CA-2014-137582,94601,4,3,Alpine Ski House,12,Corporate,9/09/2014,Standard Class,California,Binders,4,15,Shipped Early,6,null,11.81,35,null,37.7806,-122.2166
5/09/2014,Office Supplies,Redmond,United States,Aaron Smayling,0.7,US-2014-147655,97756,-59,7,Alpine Ski House,88,Corporate,6/09/2014,First Class,Oregon,Binders,1,115,Shipped On Time,1,null,88.07,-66.7,null,44.2767,-121.1896
5/09/2014,Office Supplies,San Francisco,United States,Pete Kriz,0.2,CA-2014-116680,94122,4,6,Alpine Ski House,13,Consumer,7/09/2014,Second Class,California,Binders,2,17,Shipped Early,3,null,13.34,32.5,null,37.7593,-122.4836
5/09/2014,Office Supplies,Santa Ana,United States,Eva Jacobs,0,CA-2014-147410,92704,105,2,Alpine Ski House,421,Consumer,9/09/2014,Standard Class,California,Storage,4,552,Shipped Early,6,null,421.1,25,null,33.7249,-117.909
6/09/2014,Office Supplies,Fort Lauderdale,United States,Michael Grace,0.2,CA-2014-120705,33311,-29,2,Fabrikam Inc,147,Home Office,12/09/2014,Standard Class,Florida,Storage,6,193,Shipped On Time,6,null,147.18,-20,null,26.1421,-80.1728
6/09/2014,Office Supplies,Knoxville,United States,Liz Preis,0.2,CA-2014-102736,37918,7,5,Fabrikam Inc,72,Consumer,10/09/2014,Standard Class,Tennessee,Art,4,94,Shipped Early,6,null,71.96,10,null,36.0501,-83.9226
6/09/2014,Office Supplies,Knoxville,United States,Liz Preis,0.2,CA-2014-102736,37918,5,3,Fabrikam Inc,16,Consumer,10/09/2014,Standard Class,Tennessee,Paper,4,20,Shipped Early,6,null,15.55,35,null,36.0501,-83.9226
6/09/2014,Office Supplies,Seattle,United States,Christopher Schild,0,CA-2014-107293,98115,1,1,Alpine Ski House,3,Home Office,7/09/2014,First Class,Washington,Art,1,4,Shipped On Time,1,null,2.78,26,null,47.6849,-122.2968
8/09/2014,Office Supplies,Chicago,United States,Nicole Fjeld,0.2,CA-2014-100335,60610,26,9,Northwind Traders,73,Home Office,14/09/2014,Standard Class,Illinois,Paper,6,96,Shipped On Time,6,null,73.01,36.3,null,41.9033,-87.6336
8/09/2014,Office Supplies,Edmonds,United States,Phillip Flathmann,0,US-2014-130687,98026,7,1,Alpine Ski House,26,Consumer,11/09/2014,First Class,Washington,Art,3,34,Shipped Late,1,null,25.98,28,null,47.8353,-122.327
8/09/2014,Office Supplies,Independence,United States,Robert Dilbeck,0,CA-2014-103877,64055,757,3,Northwind Traders,1578,Home Office,15/09/2014,Standard Class,Missouri,Binders,7,2068,Shipped Late,6,null,1577.94,48,null,39.0545,-94.4039
8/09/2014,Office Supplies,Nashville,United States,Dario Medina,0.2,CA-2014-128769,37211,7,2,Fabrikam Inc,82,Corporate,13/09/2014,Standard Class,Tennessee,Appliances,5,107,Shipped Early,6,null,81.57,8.8,null,36.0725,-86.724
8/09/2014,Office Supplies,New York City,United States,Stefania Perrino,0,CA-2014-148929,10011,134,8,A Datum Corporation,478,Corporate,12/09/2014,Standard Class,New York,Storage,4,626,Shipped Early,6,null,478.08,28,null,40.7402,-73.9996
8/09/2014,Office Supplies,Philadelphia,United States,Cassandra Brandow,0.2,CA-2014-100160,19134,10,5,A Datum Corporation,29,Consumer,12/09/2014,Standard Class,Pennsylvania,Labels,4,38,Shipped Early,6,null,29.24,33.8,null,39.9925,-75.1133
8/09/2014,Office Supplies,Philadelphia,United States,Cassandra Brandow,0.2,CA-2014-100160,19134,5,3,A Datum Corporation,16,Consumer,12/09/2014,Standard Class,Pennsylvania,Paper,4,20,Shipped Early,6,null,15.55,35,null,39.9925,-75.1133
8/09/2014,Office Supplies,Philadelphia,United States,Cassandra Brandow,0.2,CA-2014-100160,19134,2,3,A Datum Corporation,5,Consumer,12/09/2014,Standard Class,Pennsylvania,Envelopes,4,6,Shipped Early,6,null,4.9,33.8,null,39.9925,-75.1133
8/09/2014,Office Supplies,Phoenix,United States,Dean percer,0.7,CA-2014-163692,85023,-6,3,Alpine Ski House,8,Home Office,10/09/2014,First Class,Arizona,Binders,2,10,Shipped Late,1,null,7.86,-76.7,null,33.6324,-112.1118
8/09/2014,Office Supplies,Portland,United States,Ruben Dartt,0.2,CA-2014-124401,97206,2,3,Alpine Ski House,38,Consumer,13/09/2014,Standard Class,Oregon,Storage,5,49,Shipped Early,6,null,37.68,6.3,null,45.484,-122.5973
8/09/2014,Office Supplies,Providence,United States,Allen Armold,0,US-2014-169488,2908,8,5,A Datum Corporation,17,Consumer,10/09/2014,First Class,Rhode Island,Paper,2,22,Shipped Late,1,null,16.9,46,null,41.8383,-71.4377
8/09/2014,Office Supplies,Providence,United States,Allen Armold,0,US-2014-169488,2908,19,2,A Datum Corporation,40,Consumer,10/09/2014,First Class,Rhode Island,Paper,2,52,Shipped Late,1,null,39.96,47,null,41.8383,-71.4377
9/09/2014,Office Supplies,Arlington,United States,Barry Französisch,0.8,US-2014-124779,76017,-68,7,Northwind Traders,43,Corporate,12/09/2014,First Class,Texas,Binders,3,56,Shipped Late,1,null,42.62,-160,null,32.6555,-97.1599
9/09/2014,Office Supplies,Arlington,United States,Barry Französisch,0.2,US-2014-124779,76017,15,5,Northwind Traders,46,Corporate,12/09/2014,First Class,Texas,Fasteners,3,60,Shipped Late,1,null,45.92,33.8,null,32.6555,-97.1599
9/09/2014,Office Supplies,Arlington,United States,Barry Französisch,0.2,US-2014-124779,76017,7,4,Northwind Traders,21,Corporate,12/09/2014,First Class,Texas,Paper,3,27,Shipped Late,1,null,20.74,35,null,32.6555,-97.1599
9/09/2014,Office Supplies,Hialeah,United States,Frank Carlisle,0.2,CA-2014-144456,33012,5,5,Fabrikam Inc,62,Home Office,10/09/2014,First Class,Florida,Storage,1,81,Shipped On Time,1,null,61.68,8.8,null,25.8654,-80.3059
9/09/2014,Office Supplies,New York City,United States,Eudokia Martin,0,CA-2014-132437,10024,17,4,A Datum Corporation,65,Corporate,14/09/2014,Second Class,New York,Storage,5,85,Shipped Late,3,null,65.12,26,null,40.7864,-73.9764
10/09/2014,Office Supplies,Cleveland,United States,Logan Currie,0.2,CA-2014-169439,44105,4,5,A Datum Corporation,26,Consumer,14/09/2014,Standard Class,Ohio,Art,4,34,Shipped Early,6,null,25.92,15,null,41.4509,-81.619
10/09/2014,Office Supplies,Columbia,United States,Sean ODonnell,0.2,CA-2014-147228,38401,-3,2,Fabrikam Inc,258,Consumer,15/09/2014,Standard Class,Tennessee,Storage,5,339,Shipped Early,6,null,258.48,-1.3,null,35.6156,-87.038
10/09/2014,Office Supplies,Columbia,United States,Sean ODonnell,0.2,CA-2014-147228,38401,-2,3,Fabrikam Inc,9,Consumer,15/09/2014,Standard Class,Tennessee,Supplies,5,12,Shipped Early,6,null,8.83,-22.5,null,35.6156,-87.038
10/09/2014,Office Supplies,Columbia,United States,Sean ODonnell,0.2,CA-2014-147228,38401,62,4,Fabrikam Inc,178,Consumer,15/09/2014,Standard Class,Tennessee,Paper,5,233,Shipped Early,6,null,177.54,35,null,35.6156,-87.038
10/09/2014,Office Supplies,Florence,United States,Sean Braxton,0,CA-2014-147361,29501,13,7,Fabrikam Inc,629,Corporate,16/09/2014,Standard Class,South Carolina,Storage,6,824,Shipped On Time,6,null,628.81,2,null,34.1838,-79.7728
10/09/2014,Office Supplies,Florence,United States,Sean Braxton,0,CA-2014-147361,29501,15,5,Fabrikam Inc,56,Corporate,16/09/2014,Standard Class,South Carolina,Storage,6,74,Shipped On Time,6,null,56.45,26,null,34.1838,-79.7728
10/09/2014,Office Supplies,Glendale,United States,Arianne Irving,0.2,CA-2014-155929,85301,2,2,Alpine Ski House,6,Consumer,14/09/2014,Standard Class,Arizona,Paper,4,8,Shipped Early,6,null,6.37,37.5,null,33.5311,-112.1767
10/09/2014,Office Supplies,Los Angeles,United States,Keith Dawkins,0,CA-2014-100825,90036,24,3,Alpine Ski House,100,Corporate,15/09/2014,Standard Class,California,Storage,5,131,Shipped Early,6,null,99.87,24,null,34.0699,-118.3492
10/09/2014,Office Supplies,Los Angeles,United States,Liz Carlisle,0,CA-2014-137498,90004,23,9,Alpine Ski House,48,Consumer,15/09/2014,Second Class,California,Paper,5,62,Shipped Late,3,null,47.52,48,null,34.0762,-118.3029
10/09/2014,Office Supplies,Los Angeles,United States,Liz Carlisle,0,CA-2014-137498,90004,2,2,Alpine Ski House,7,Consumer,15/09/2014,Second Class,California,Art,5,9,Shipped Late,3,null,6.56,29,null,34.0762,-118.3029
10/09/2014,Office Supplies,Philadelphia,United States,Stefania Perrino,0.7,US-2014-118087,19134,-4,1,A Datum Corporation,5,Corporate,14/09/2014,Standard Class,Pennsylvania,Binders,4,6,Shipped Early,6,null,4.5,-80,null,39.9925,-75.1133
10/09/2014,Office Supplies,Philadelphia,United States,Stefania Perrino,0.2,US-2014-118087,19134,2,1,A Datum Corporation,5,Corporate,14/09/2014,Standard Class,Pennsylvania,Art,4,6,Shipped Early,6,null,4.67,33.8,null,39.9925,-75.1133
10/09/2014,Office Supplies,Philadelphia,United States,Stefania Perrino,0.7,US-2014-118087,19134,-2,2,A Datum Corporation,3,Corporate,14/09/2014,Standard Class,Pennsylvania,Binders,4,4,Shipped Early,6,null,3.04,-76.7,null,39.9925,-75.1133
10/09/2014,Office Supplies,Plano,United States,Grace Kelly,0.2,CA-2014-139444,75023,3,4,Northwind Traders,10,Corporate,16/09/2014,Standard Class,Texas,Labels,6,13,Shipped On Time,6,null,9.86,35,null,33.055,-96.7365
10/09/2014,Office Supplies,Portland,United States,Damala Kotsonis,0.2,CA-2014-168403,97206,1,1,Alpine Ski House,11,Corporate,16/09/2014,Standard Class,Oregon,Appliances,6,15,Shipped On Time,6,null,11.18,7.5,null,45.484,-122.5973
10/09/2014,Office Supplies,Portland,United States,Damala Kotsonis,0.2,CA-2014-168403,97206,11,6,Alpine Ski House,31,Corporate,16/09/2014,Standard Class,Oregon,Paper,6,41,Shipped On Time,6,null,31.1,36.3,null,45.484,-122.5973
10/09/2014,Office Supplies,Roseville,United States,Joy Bell-,0,US-2014-159562,48066,8,2,Northwind Traders,17,Consumer,16/09/2014,Standard Class,Michigan,Envelopes,6,23,Shipped On Time,6,null,17.48,47,null,42.5034,-82.9387
10/09/2014,Office Supplies,Toledo,United States,Joy Daniels,0.7,CA-2014-152198,43615,-4,3,A Datum Corporation,5,Consumer,11/09/2014,First Class,Ohio,Binders,1,6,Shipped On Time,1,null,4.86,-73.3,null,41.6492,-83.6706
10/09/2014,Office Supplies,Toledo,United States,Joy Daniels,0.7,CA-2014-152198,43615,-5,2,A Datum Corporation,6,Consumer,11/09/2014,First Class,Ohio,Binders,1,8,Shipped On Time,1,null,6.26,-83.3,null,41.6492,-83.6706
10/09/2014,Office Supplies,Toledo,United States,Joy Daniels,0.2,CA-2014-152198,43615,6,6,A Datum Corporation,18,Consumer,11/09/2014,First Class,Ohio,Labels,1,23,Shipped On Time,1,null,17.71,33.8,null,41.6492,-83.6706
11/09/2014,Office Supplies,Akron,United States,Ken Heidel,0.2,CA-2014-147403,44312,29,3,A Datum Corporation,85,Corporate,14/09/2014,First Class,Ohio,Paper,3,111,Shipped Late,1,null,85.06,33.8,null,41.0334,-81.4385
11/09/2014,Office Supplies,Atlanta,United States,Shahid Shariari,0,CA-2014-159954,30318,1,1,Fabrikam Inc,3,Consumer,15/09/2014,Standard Class,Georgia,Binders,4,4,Shipped Early,6,null,2.78,49,null,33.7865,-84.4454
11/09/2014,Office Supplies,Chicago,United States,Skye Norling,0.8,CA-2014-152093,60653,-1144,3,Northwind Traders,763,Home Office,16/09/2014,Standard Class,Illinois,Binders,5,999,Shipped Early,6,null,762.59,-150,null,41.8196,-87.6126
11/09/2014,Office Supplies,Lawrence,United States,Alex Russell,0,CA-2014-126438,1841,4,2,A Datum Corporation,15,Corporate,14/09/2014,First Class,Massachusetts,Art,3,19,Shipped Late,1,null,14.88,25,null,42.7115,-71.167
11/09/2014,Office Supplies,Los Angeles,United States,Frank Hawley,0.2,CA-2014-128370,90004,2,2,Alpine Ski House,7,Corporate,11/09/2014,Same Day,California,Binders,0,9,Shipped On Time,0,null,7.18,31.3,null,34.0762,-118.3029
11/09/2014,Office Supplies,New York City,United States,Shahid Hopkins,0,CA-2014-122280,10024,9,2,A Datum Corporation,19,Consumer,11/09/2014,Same Day,New York,Paper,0,25,Shipped On Time,0,null,18.76,48,null,40.7864,-73.9764
11/09/2014,Office Supplies,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,8,3,Northwind Traders,16,Consumer,16/09/2014,Second Class,Missouri,Binders,5,21,Shipped Late,3,null,16.2,48,null,37.1668,-93.3085
11/09/2014,Office Supplies,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,7,2,Northwind Traders,24,Consumer,16/09/2014,Second Class,Missouri,Appliances,5,32,Shipped Late,3,null,24.18,30,null,37.1668,-93.3085
11/09/2014,Office Supplies,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,17,3,Northwind Traders,286,Consumer,16/09/2014,Second Class,Missouri,Storage,5,375,Shipped Late,3,null,286.29,6,null,37.1668,-93.3085
11/09/2014,Office Supplies,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,15,3,Northwind Traders,34,Consumer,16/09/2014,Second Class,Missouri,Appliances,5,45,Shipped Late,3,null,33.99,43,null,37.1668,-93.3085
11/09/2014,Office Supplies,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,7,3,Northwind Traders,14,Consumer,16/09/2014,Second Class,Missouri,Binders,5,18,Shipped Late,3,null,13.71,48,null,37.1668,-93.3085
11/09/2014,Office Supplies,Springfield,United States,Robert Waldorf,0,CA-2014-110905,65807,12,5,Northwind Traders,25,Consumer,16/09/2014,Second Class,Missouri,Paper,5,33,Shipped Late,3,null,24.9,47,null,37.1668,-93.3085
12/09/2014,Office Supplies,Chicago,United States,Helen Andreada,0.2,CA-2014-117044,60623,3,4,Northwind Traders,11,Consumer,14/09/2014,Second Class,Illinois,Fasteners,2,14,Shipped Early,3,null,10.53,31.3,null,41.849,-87.7157
12/09/2014,Office Supplies,Chicago,United States,Helen Andreada,0.2,CA-2014-117044,60623,6,6,Northwind Traders,21,Consumer,14/09/2014,Second Class,Illinois,Paper,2,27,Shipped Early,3,null,20.54,31.3,null,41.849,-87.7157
12/09/2014,Office Supplies,Columbus,United States,Daniel Byrd,0,CA-2014-124898,31907,85,7,Fabrikam Inc,185,Home Office,16/09/2014,Standard Class,Georgia,Paper,4,242,Shipped Early,6,null,184.66,46,null,32.4779,-84.898
12/09/2014,Office Supplies,Georgetown,United States,Shahid Shariari,0,CA-2014-127726,40324,7,4,Fabrikam Inc,14,Consumer,14/09/2014,Second Class,Kentucky,Fasteners,2,19,Shipped Early,3,null,14.2,47,null,38.2117,-84.5562
12/09/2014,Office Supplies,Georgetown,United States,Shahid Shariari,0,CA-2014-127726,40324,51,4,Fabrikam Inc,196,Consumer,14/09/2014,Second Class,Kentucky,Appliances,2,256,Shipped Early,3,null,195.68,26,null,38.2117,-84.5562
12/09/2014,Office Supplies,Houston,United States,Cindy Chapman,0.8,US-2014-160836,77070,-4,2,Northwind Traders,2,Consumer,17/09/2014,Standard Class,Texas,Appliances,5,2,Shipped Early,6,null,1.56,-270,null,29.9781,-95.5803
12/09/2014,Office Supplies,Houston,United States,Cindy Chapman,0.2,US-2014-160836,77070,3,3,Northwind Traders,10,Consumer,17/09/2014,Standard Class,Texas,Paper,5,13,Shipped Early,6,null,10.27,31.3,null,29.9781,-95.5803
12/09/2014,Office Supplies,Long Beach,United States,Karen Ferguson,0,CA-2014-149559,90805,11,2,Alpine Ski House,22,Home Office,13/09/2014,Same Day,California,Envelopes,1,29,Shipped Late,0,null,22.18,49,null,33.8635,-118.1801
12/09/2014,Office Supplies,Long Beach,United States,Karen Ferguson,0,CA-2014-149559,90805,6,2,Alpine Ski House,13,Home Office,13/09/2014,Same Day,California,Paper,1,17,Shipped Late,0,null,12.96,48,null,33.8635,-118.1801
12/09/2014,Office Supplies,Richmond,United States,Cassandra Brandow,0,US-2014-152898,23223,20,5,Fabrikam Inc,68,Consumer,16/09/2014,Standard Class,Virginia,Appliances,4,89,Shipped Early,6,null,67.9,30,null,37.5477,-77.3948
12/09/2014,Office Supplies,San Francisco,United States,Cassandra Brandow,0,CA-2014-144484,94110,114,5,Alpine Ski House,407,Consumer,12/09/2014,Same Day,California,Appliances,0,533,Shipped On Time,0,null,406.6,28,null,37.7509,-122.4153
12/09/2014,Office Supplies,Santa Ana,United States,Ken Heidel,0,CA-2014-166898,92704,9,3,Alpine Ski House,19,Corporate,14/09/2014,Second Class,California,Paper,2,25,Shipped Early,3,null,19.44,48,null,33.7249,-117.909
12/09/2014,Office Supplies,Seattle,United States,Jennifer Ferguson,0.2,US-2014-142188,98105,460,5,Alpine Ski House,1472,Consumer,12/09/2014,Same Day,Washington,Binders,0,1929,Shipped On Time,0,null,1471.96,31.3,null,47.6633,-122.3022
12/09/2014,Office Supplies,Seattle,United States,Jennifer Ferguson,0,US-2014-142188,98105,34,11,Alpine Ski House,71,Consumer,12/09/2014,Same Day,Washington,Paper,0,93,Shipped On Time,0,null,71.28,48,null,47.6633,-122.3022
12/09/2014,Office Supplies,Seattle,United States,Jennifer Ferguson,0,US-2014-142188,98105,9,3,Alpine Ski House,19,Consumer,12/09/2014,Same Day,Washington,Paper,0,25,Shipped On Time,0,null,19.44,48,null,47.6633,-122.3022
13/09/2014,Office Supplies,Baltimore,United States,Bart Folk,0,CA-2014-140676,21215,20,5,A Datum Corporation,40,Consumer,16/09/2014,First Class,Maryland,Paper,3,52,Shipped Late,1,null,39.9,50,null,39.3446,-76.6794
13/09/2014,Office Supplies,Baltimore,United States,Bart Folk,0,CA-2014-140676,21215,26,7,A Datum Corporation,91,Consumer,16/09/2014,First Class,Maryland,Appliances,3,119,Shipped Late,1,null,90.86,29,null,39.3446,-76.6794
13/09/2014,Office Supplies,Baltimore,United States,Bart Folk,0,CA-2014-140676,21215,46,5,A Datum Corporation,95,Consumer,16/09/2014,First Class,Maryland,Paper,3,124,Shipped Late,1,null,94.85,48,null,39.3446,-76.6794
13/09/2014,Office Supplies,Los Angeles,United States,John Murray,0,US-2014-109582,90036,80,3,Alpine Ski House,166,Consumer,18/09/2014,Second Class,California,Paper,5,218,Shipped Late,3,null,166.44,48,null,34.0699,-118.3492
13/09/2014,Office Supplies,Woonsocket,United States,Don Jones,0,CA-2014-108749,2895,23,3,A Datum Corporation,46,Corporate,16/09/2014,First Class,Rhode Island,Binders,3,60,Shipped Late,1,null,45.78,50,null,41.9846,-71.5194
13/09/2014,Office Supplies,Woonsocket,United States,Don Jones,0,CA-2014-108749,2895,22,7,A Datum Corporation,45,Corporate,16/09/2014,First Class,Rhode Island,Paper,3,59,Shipped Late,1,null,45.36,48,null,41.9846,-71.5194
14/09/2014,Office Supplies,Asheville,United States,Speros Goranitis,0.2,CA-2014-139493,28806,3,5,Fabrikam Inc,16,Consumer,20/09/2014,Standard Class,North Carolina,Art,6,21,Shipped On Time,6,null,15.92,17.5,null,35.5808,-82.6078
15/09/2014,Office Supplies,Jackson,United States,Tracy Blumstein,0,CA-2014-114440,49201,9,3,Northwind Traders,19,Consumer,18/09/2014,Second Class,Michigan,Paper,3,25,Shipped On Time,3,null,19.05,46,null,42.2545,-84.3875
15/09/2014,Office Supplies,Los Angeles,United States,Joy Bell-,0,US-2014-157224,90045,26,9,Alpine Ski House,57,Consumer,19/09/2014,Second Class,California,Labels,4,74,Shipped Late,3,null,56.7,46,null,33.9631,-118.3941
15/09/2014,Office Supplies,New York City,United States,Henia Zydlo,0,CA-2014-108931,10024,4,2,A Datum Corporation,9,Consumer,20/09/2014,Standard Class,New York,Paper,5,11,Shipped Early,6,null,8.56,45,null,40.7864,-73.9764
15/09/2014,Office Supplies,New York City,United States,Henia Zydlo,0,CA-2014-108931,10024,6,2,A Datum Corporation,12,Consumer,20/09/2014,Standard Class,New York,Paper,5,15,Shipped Early,6,null,11.56,49,null,40.7864,-73.9764
15/09/2014,Office Supplies,New York City,United States,Roger Barcio,0,CA-2014-152975,10035,9,5,A Datum Corporation,30,Home Office,17/09/2014,First Class,New York,Art,2,39,Shipped Late,1,null,29.95,29,null,40.8011,-73.9371
15/09/2014,Office Supplies,New York City,United States,Roger Barcio,0,CA-2014-152975,10035,4,1,A Datum Corporation,71,Home Office,17/09/2014,First Class,New York,Storage,2,93,Shipped Late,1,null,70.98,5,null,40.8011,-73.9371
15/09/2014,Office Supplies,Orange,United States,Liz Thompson,0,CA-2014-147725,7050,18,3,A Datum Corporation,71,Consumer,15/09/2014,Same Day,New Jersey,Art,0,93,Shipped On Time,0,null,70.95,26,null,40.7692,-74.2355
